id,course,name,intro,introformat,externalurl,display,displayoptions,parameters,timemodified
4824,1492,VIDEO LECTURE,,1,https://www.youtube.com/watch?v=wxzc_2c6GMg,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663076357
4825,1559,VIDEO LECTURE,,1,https://www.youtube.com/watch?v=wxzc_2c6GMg,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663076357
4826,200,How the food you eat affects your brain - Mia Nacamulli,,1,https://www.youtube.com/watch?v=xyQY8a-ng6g,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663045826
4827,200,How do carbohydrates impact your health? - Richard J. Wood,,1,https://www.youtube.com/watch?v=wxzc_2c6GMg,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663047674
4828,107,Course Syllabus,"<p dir=""ltr"" style=""text-align: left;"">Attached here is the syllabus fof the course, includign the topics we will tackle for the whole semester. Thank you</p>",1,https://drive.google.com/file/d/1AElQjmobiylR6sXMXFJup3XwP7oSdNOy/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663136718
4829,1387,VIDEO LECTURE,,1,https://www.youtube.com/watch?v=wxzc_2c6GMg,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663076357
4830,523,Upper Room Daily Devotional Guide,,1,https://drive.google.com/file/d/1jbJCjxIJbAbsL45YSEdnRPKWDRNzAdfX/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663502524
4831,107,Gmeet Link,,1,https://meet.google.com/rkj-bbmv-rpw,5,a:0:{},a:0:{},1663748903
4832,322,VIDEO LECTURE,,1,https://www.youtube.com/watch?v=wxzc_2c6GMg,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663076357
4833,580,How the food you eat affects your brain - Mia Nacamulli,,1,https://www.youtube.com/watch?v=xyQY8a-ng6g,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663045826
4834,580,How do carbohydrates impact your health? - Richard J. Wood,,1,https://www.youtube.com/watch?v=wxzc_2c6GMg,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663047674
4835,469,How the food you eat affects your brain - Mia Nacamulli,,1,https://www.youtube.com/watch?v=xyQY8a-ng6g,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663045826
4836,469,How do carbohydrates impact your health? - Richard J. Wood,,1,https://www.youtube.com/watch?v=wxzc_2c6GMg,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663047674
4837,591,September 14 Attendance,,1,https://drive.google.com/file/d/1m7QvyLkuk1JPl42KQ0DFxdm1hiICtitD/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663137192
4838,587,How the food you eat affects your brain - Mia Nacamulli,,1,https://www.youtube.com/watch?v=xyQY8a-ng6g,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663045826
4839,587,How do carbohydrates impact your health? - Richard J. Wood,,1,https://www.youtube.com/watch?v=wxzc_2c6GMg,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663047674
4840,591,Review Game Quiz Result (Excel),,1,https://docs.google.com/spreadsheets/d/1rzdkQ7mRU2CKkZgtMEbFVWMMcTf9O1GP/edit?usp=sharing&ouid=103700804925210553806&rtpof=true&sd=true,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663137335
4841,846,QUIZ 1,,1,https://docs.google.com/forms/d/1fbTAXh3QIpJCsknaaXwvRETAwV9DMlA7uGYRA8rz6Gg/edit,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663137599
4842,928,QUIZ 1,,1,https://docs.google.com/forms/d/1i-Eo-1HMKsstJRLEtJM_O_ieX9mj1LkAk04vmb9g0G8/edit,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663140006
4843,904,QUIZ 1,,1,https://docs.google.com/forms/d/1OT46rjaW9g9KOttIAP52u5LIaDO_ey1YIHrQbr9ZomA/edit,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663140106
4844,582,ROY KING PEPLAU,,1,https://drive.google.com/file/d/1k7cUVyAXh1VlW1qLdcOQ-lGfynWTMJZV/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663143049
4845,952,Lesson 3 Phylum Nemahelminthes Round Worms Part 2 (recordings),"<p dir=""ltr"" style=""text-align: left;"">Click Me.&nbsp;</p>",1,https://drive.google.com/file/d/1cHFzvRoLcAYHmyYXzWxaOVJtaFbupzkY/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663142233
4846,977,Lesson 3 Phylum Nemahelminthes Round Worms Part 2 (recordings),"<p dir=""ltr"" style=""text-align: left;"">Click Me.&nbsp;</p>",1,https://drive.google.com/file/d/1cHFzvRoLcAYHmyYXzWxaOVJtaFbupzkY/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663142259
4850,523,September 14 Attendance,,1,https://drive.google.com/file/d/1ucejMO4uVSGpayYvcOVZAlftYl6Wo5H2/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663149515
4851,102,Video Lecture in Basic Chemistry,"<p dir=""ltr"" style=""text-align: left;"">For your viewing&nbsp; pleasure. Please review Basic Chemistry and please be ready for a quiz in Basic Chemistry.</p>",1,https://drive.google.com/file/d/1wdoH4yHZSavhsHiMP-ep2AQZPAAcYrhW/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663152022
4852,176,Topic 03 - The Central Dogma: The RNA,"<p dir=""ltr"" style=""text-align: left;"">Lecture Recording</p>",1,https://drive.google.com/file/d/1ZHqAciAqjUcF4gxhN52-nsDh_W153X4e/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663155430
4853,541,"QUIZ 01:VISION-MISSION, CANON OF OLD TESTAMENT",,1,https://forms.gle/Nu6cJHxrrJkDoz7a7,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663157695
4854,96,"QUIZ 01:VISION-MISSION, CANON OF THE OLD TESTAMENT",,1,https://forms.gle/YrLeNhp1UtcBJ6NYA,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663158343
4855,965,Lesson 5 Part 2 Antimicrobial Susceptibility Testing,"<p dir=""ltr"" style=""text-align: left;"">Watch Me.</p>",1,https://drive.google.com/file/d/10KWGetbD0otfG2GrueR_DUk8uiVm_QI6/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663160958
4856,975,"Lesson 5 Antimicrobial Mechanism, Resistance","<p dir=""ltr"" style=""text-align: left;"">Watch Me.</p>",1,https://drive.google.com/file/d/1tIuNAfwKeINnHsMQA4gCWa7fmB3PYUmC/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663036474
4857,975,Lesson 5 Part 2 Antimicrobial Susceptibility Testing,"<p dir=""ltr"" style=""text-align: left;"">Watch Me.</p>",1,https://drive.google.com/file/d/10KWGetbD0otfG2GrueR_DUk8uiVm_QI6/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663159420
4858,956,Lesson 5 Part 2 Antimicrobial Susceptibility Testing,"<p dir=""ltr"" style=""text-align: left;"">Watch Me.</p>",1,https://drive.google.com/file/d/10KWGetbD0otfG2GrueR_DUk8uiVm_QI6/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663161042
4859,943,Lesson 5 Part 2 Antimicrobial Susceptibility Testing,"<p dir=""ltr"" style=""text-align: left;"">Watch Me.<br></p>",1,https://drive.google.com/file/d/10KWGetbD0otfG2GrueR_DUk8uiVm_QI6/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663161037
4860,107,Recorded Discussion,,1,https://drive.google.com/file/d/1aG7gO3WHLKD7Ne8S0qX3WyeLmBzJGuPp/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663162445
4861,1075,Very Brief  Introduction to the Bible (Video Clip),,1,https://www.youtube.com/watch?v=Y2MMvl3Z4PM&feature=share&fbclid=IwAR351FfcRw0zLiwM52dkXOguOZuI67sHC6pxDCpQXFco_RFYQowy6ARnklU,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1662947561
4862,1075,Introduction to the BIBLE (PPT),,1,https://docs.google.com/presentation/d/1Efok4koeYxzx8j1O9vAWgx5mzWmCSbAJ/edit?usp=sharing&ouid=115367865591023912660&rtpof=true&sd=true,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1662948348
4863,1075,The Bible Updated Handout (word doc),,1,https://docs.google.com/document/d/1Xpq8PB5w58ohqvrLpNWP68qzpDIDtzKD/edit#heading=h.gjdgxs,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1662949288
4864,1075,Bible Introduction Handout (PDF Copy),,1,https://drive.google.com/file/d/1iv5TtCuvhl8n2V6o7M-wRY2xI9EMjAjO/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1662948899
4865,1075,The Bible Handout (Word doc),,1,https://drive.google.com/drive/folders/1XFm37kE87HVNL1IG-jkkFymW85zamb4K?fbclid=IwAR3cpDJYaZKRJiO0wW6f8ac2LjLIN2esO5cuW43U1IFBAsfGo9IeQOaiOCg,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1662949201
4866,1075,Introduction to the Bible (Bible Basic 1),,1,https://youtu.be/_vZmgRplRM8,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1661993351
4867,1075,Introduction to the Bible (Bible Basic II),,1,https://www.youtube.com/watch?v=StN5FpFNCOc&feature=youtu.be&fbclid=IwAR351FfcRw0zLiwM52dkXOguOZuI67sHC6pxDCpQXFco_RFYQowy6ARnklU,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1662476981
4868,1075,Introduction to the Bible  (Bible Basic III),,1,https://www.youtube.com/watch?v=q5BV68-Jamc&feature=youtu.be&fbclid=IwAR351FfcRw0zLiwM52dkXOguOZuI67sHC6pxDCpQXFco_RFYQowy6ARnklU,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1662477031
4869,1075,Intoduction to the Bible (Basic Bible 1V),,1,https://drive.google.com/file/d/1728VR-7IhN_It4Xtn-08wRz79yFRlX8O/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1662951227
4870,1075,The Uniqueness of the Bible,,1,https://youtu.be/rCTvMPrZtW4,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1605404021
4871,1075,"ASSIGNMENT NO.3.  A Bible Sharing from Ms Anabelle Tacda, (MIssionary in Baguio City on what is the purpose and benefits of the Bible Bible.","<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr""></p><p dir=""ltr"">Instruction: Take note of the results and benefits of the Bible, and reading the Bible, based on her sharing.<br>Take note of the things she mentioned, and she compared to the Bible.<br>What verse passage/passages in the Bible she mentioned.<br></p><p dir=""ltr"">Write a two-paragraph personal reflection based on Ms. Anabelle Tacda's sharing, (10pts). Prepare your draft in a word doc. Wait for my announcement when and where to submit your output.</p><br><p></p>",1,https://drive.google.com/file/d/1KPnh2CwJOB_x7npshtNsm0urkqRPHVW7/view?fbclid=IwAR1SAnZIQEZBA02MkHz1QuO9znPfaAuIcV9Cyjgd5aiTvPYHjCsk7XnNVto,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1662520091
4872,1075,"ASSIGNMENT NO. 4. Watch the short movie entitled, ""Bridge Man and His Son."" Answer the questions below.","<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr""></p><p dir=""ltr"">Instruction: To whom and to what thing/s the following symbolizes?</p><p dir=""ltr"">1. The Bridge Man -</p><p dir=""ltr"">2. The Son&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; -</p><p dir=""ltr"">3. The Train&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; -</p><p dir=""ltr"">4. The people on the train -</p><p dir=""ltr"">5. The decision of the father, why crucial? Write your answer in 2 statements.</p><p dir=""ltr"">6. To What books and verses in the Bible you can cite that are very closely related to the short movie?</p><p dir=""ltr"">7. The video clip is a picture of what act of God? (10 pts).</p><br><br><p></p>",1,https://www.youtube.com/watch?v=_oZYi1j_Z8g,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1662520071
4873,1075,Why is the Bible the inspired Word of God_(240P),,1,https://drive.google.com/file/d/1pmm6CADIY9aadr4xWHMZSjTSbdvbDHYK/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1662950926
4874,1075,2 Timothy 3:16-17  Song in (Video),,1,https://drive.google.com/file/d/1bQ8iSpq4wb9ssJHkH8Gnfx7GTgSMcER4/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1662950142
4875,1075,Very Brief Introduction to the Bible,,1,https://youtu.be/Y2MMvl3Z4PM,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663163395
4876,1075,Introduction to the Bible (PPT),,1,https://docs.google.com/presentation/d/1Efok4koeYxzx8j1O9vAWgx5mzWmCSbAJ/edit?usp=sharing&ouid=115367865591023912660&rtpof=true&sd=true,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663163557
4877,1075,2 Timothy 3:16-17 (video song),,1,https://youtu.be/4BFGWuXUdhY,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663222310
4878,504,NIGHTINGALE VIDEO,,1,https://drive.google.com/file/d/1Qfafj-ejnr3MorjmBJyR7SdFmwV6p_GE/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663164762
4880,1075,The development of the New Testament,"<p dir=""ltr"" style=""text-align: left;"">The Development of the New Testament - Handout<br></p>",1,https://drive.google.com/file/d/1kGIk-6ua7sv20RtQTyZLphUBiCj4A3Su/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663165268
4881,1075,Bible Basic I,,1,https://youtu.be/_vZmgRplRM8,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663165433
4882,1075,Bible Basic 11,,1,https://youtu.be/StN5FpFNCOc,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663165525
4883,1075,Bible Basic III,,1,https://youtu.be/q5BV68-Jamc,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663165633
4884,1075,Bible Basic IV,,1,https://drive.google.com/file/d/1728VR-7IhN_It4Xtn-08wRz79yFRlX8O/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663165780
4885,1075,Assignment #3. Sharing on the benefits and results of reading and obeying the Word of God the Bible by Ms. Annabelle Tacda.  (Missionary in Baguio City),"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr""><h4>Instruction: Take note of the results and benefits of the Bible, and reading the Bible, based on her sharing.</h4>Take note of the things she mentioned, and she compared to the Bible.<br>What verse passage/passages in the Bible she mentioned.<br></p><p dir=""ltr"">Write a two-paragraph personal reflection based on Ms. Anabelle Tacda's sharing, (10pts). Prepare your draft in a word doc. Wait for my announcement when and where to submit your output.</p><br><br><p></p>",1,https://drive.google.com/file/d/1KPnh2CwJOB_x7npshtNsm0urkqRPHVW7/view?usp=sharing,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663166321
4886,1075,Assignment #3. FOR FOREIGN STUDENTS The Bridge man and his son,"<p dir=""ltr"" style=""text-align: left;""></p><p dir=""ltr""><strong>Instruction:&nbsp;</strong>To whom and to what thing/s the following symbolizes?</p><p dir=""ltr"">1. The Bridge Man -</p><p dir=""ltr"">2. The Son&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; -</p><p dir=""ltr"">3. The Train&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; -</p><p dir=""ltr"">4. The people on the train -</p><p dir=""ltr"">5. The decision of the father, why crucial? Write your answer in 2 statements.</p><p dir=""ltr"">6. To What books and verses in the Bible you can cite that are very closely related to the short movie?</p><p dir=""ltr"">7. The video clip is a picture of what act of God? (10 pts).</p><br><br><p></p>",1,https://youtu.be/_oZYi1j_Z8g,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663166864
4887,1075,The Uniqueness of tje Bible,,1,https://youtu.be/rCTvMPrZtW4,6,"a:2:{s:10:""popupwidth"";i:620;s:11:""popupheight"";i:450;}",a:0:{},1663166982
4888,902,GOOGLEMEET (Session at 8:00 AM),,1,https://meet.google.com/qpr-khze-ewt?authuser=0&pli=1,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1661988551
4891,1280,Pre-Test Operators,"<p dir=""ltr"" style=""text-align: left;"">Reading Assignments:<br>1. Intro to C++<br>2. Variables and Constants<br>3. C++ Operators&nbsp;<br><br>Answer the given pre-test for C++ Operators today&nbsp; September 15, 2022<br>(from 8:00-10:00am only)<br><br></p>",1,https://forms.gle/XVFvRzFkhtJZDx4aA,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663198302
4892,253,Cognitive Development Theories Live Session Recording,"<p dir=""ltr"" style=""text-align: left;"">Please click the link for the live session on the discussion of Cognitive Development Theories by Jean Piaget</p>",1,https://drive.google.com/file/d/1GmGroEMh_co8p24ZlQVL1IB-KyAYFnmP/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663201205
4893,259,"Piaget's Theory of Cognitive Development Summarized","<p dir=""ltr"" style=""text-align: left;"">Please check the link to watch the summarized version of the Cognitive Development Theory of Jean Piaget.</p>",1,https://www.youtube.com/watch?v=IhcgYgx7aAA,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1662998430
4894,259,"Piaget's Theory of Cognitive Development Experiments","<p dir=""ltr"" style=""text-align: left;"">Please watch the video as the Theory of Cognitive Development of Jean Piaget is applied in actual settings.</p>",1,https://www.youtube.com/watch?v=TRF27F2bn-A,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1662998505
4895,259,Cognitive Development Theories Live Session Recording,"<p dir=""ltr"" style=""text-align: left;"">Please click the link for the live session on the discussion of Cognitive Development Theories by Jean Piaget</p>",1,https://drive.google.com/file/d/1GmGroEMh_co8p24ZlQVL1IB-KyAYFnmP/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663201205
4896,1667,asynchronous Discussion for full online student,,1,https://drive.google.com/file/d/1t4JBOGVmO2_8qzOko-x8wkcIbDWwFKDq/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663205129
4897,1669,recording of discussion,,1,https://drive.google.com/file/d/1t4JBOGVmO2_8qzOko-x8wkcIbDWwFKDq/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663205517
4898,1058,Google Meet link,,1,https://meet.google.com/nha-ogmc-pzd?authuser=0,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663209178
4899,174,Recorded Discussion,,1,https://drive.google.com/file/d/18YxW1qNzgsxG2epVKgXnO4UkAo9e0dlH/view?usp=drivesdk,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663211848
4900,742,Group Activity,"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Healthcare%20Delivery.png"" alt="""" width=""1587"" height=""2245"" role=""presentation"" class=""img-fluid atto_image_button_middle""><br></p><p dir=""ltr"" style=""text-align: left;"">Submit per RLE group via this google form link:&nbsp;https://forms.gle/WyyCiPA2SyoRNUXZ9</p>",1,https://forms.gle/WyyCiPA2SyoRNUXZ9,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663217310
4901,749,Group Activity,"<p dir=""ltr"" style=""text-align: left;""><img src=""@@PLUGINFILE@@/Healthcare%20Delivery.png"" alt="""" width=""1587"" height=""2245"" role=""presentation"" class=""img-fluid atto_image_button_middle""><br></p><p dir=""ltr"" style=""text-align: left;"">Submit per RLE group via this google form link:&nbsp;https://forms.gle/WyyCiPA2SyoRNUXZ9</p>",1,https://forms.gle/WyyCiPA2SyoRNUXZ9,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663217310
4908,177,Introduction to Molecular Techniques,"<p dir=""ltr"" style=""text-align: left;"">A short introduction to Molecular Techniques</p>",1,https://drive.google.com/file/d/10PJj81btihLLqwIXpZ7-YTGaLKXNEIsI/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663222520
4909,177,Bacterial DNA Extraction,"<p dir=""ltr"" style=""text-align: left;""><ul><li>Conventional method (Boiling and Heating) of Genomic DNA extraction</li></ul></p>",1,https://drive.google.com/file/d/1gWs7QbP-jsREyeA7mvLbQeVMVM_Z76Ty/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663222665
4910,177,Polymerase Chain Reaction,"<p dir=""ltr"" style=""text-align: left;""></p><ul><li>Master mix preparation</li><li>Troubleshooting</li></ul><p></p>",1,https://drive.google.com/file/d/13DlQYdKB5-TfzqpNJcWxA9AtIMY5IwE7/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663222732
4911,177,Agarose Gel Electrophoresis (AGE) - Part 2,"<p dir=""ltr"" style=""text-align: left;""><ul><li>Genomic DNA visualization</li></ul></p>",1,https://drive.google.com/file/d/1gZBLGZsTRYRPLDFuyCyXFDnwgar6MNPj/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663222841
4912,177,Agarose Gel Electrophoresis (AGE) - Part 1,"<p dir=""ltr"" style=""text-align: left;""></p><ul><li>Gel preparation</li><li>Troubleshooting</li></ul><p></p>",1,https://drive.google.com/file/d/103dZCZZBsQHAQnZEOd7-QABkSJKWU1dB/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663222873
4913,177,Agarose Gel Electrophoresis (AGE) - Part 3,"<p dir=""ltr"" style=""text-align: left;""></p><ul><li><em>16S rRNA </em>gene visualization.&nbsp;</li></ul><p></p>",1,https://drive.google.com/file/d/1Ic9l6IIQBsQCr6AskfkdfKIraeyCi-77/view?usp=sharing,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663222906
4914,177,Molecular biology of coronaviruses: current knowledge,"<p dir=""ltr"" style=""text-align: left;""><em>The emergence of the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) late December 2019 in Wuhan, China, marked the third introduction of a highly pathogenic coronavirus into the human population in the twenty-first century. The constant spillover of coronaviruses from natural hosts to humans has been linked to human activities and other factors. The seriousness of this infection and the lack of effective, licensed countermeasures clearly underscore the need of more detailed and comprehensive understanding of coronavirus molecular biology. Coronaviruses are large, enveloped viruses with a positive sense single-stranded RNA genome. Currently, coronaviruses are recognized as one of the most rapidly evolving viruses due to their high genomic nucleotide substitution rates and recombination. At the molecular level, the coronaviruses employ complex strategies to successfully accomplish genome expression, virus particle assembly and virion progeny release. As the health threats from coronaviruses are constant and long-term, understanding the molecular biology of coronaviruses and controlling their spread has significant implications for global health and economic stability. This review is intended to provide an overview of our current basic knowledge of the molecular biology of coronaviruses, which is important as basic knowledge for the development of coronavirus countermeasures.</em><br></p>",1,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7430346/,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663223030
4915,177,The Genetics of Cell Organelles,"<p dir=""ltr"" style=""text-align: left;""><em>While all organelle genomes encode the RNA components of organelle ribosomes, most of the genes for ribosomal proteins are located in the nucleus. The articles in this set of journals gives us a background of the gene basis of each of the cell organelles. The importance of knowing the genetics of cell organelles is very important in the study of disease and disease causation.</em><br></p>",1,https://www.sciencedirect.com/topics/agricultural-and-biological-sciences/organelle-genome,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663223055
4916,177,The Evolution of Per-cell Organelle Number,"<p dir=""ltr"" style=""text-align: left;""><em>Organelles with their own distinct genomes, such as plastids and mitochondria, are found in most eukaryotic cells. As these organelles and their host cells have evolved, the partitioning of metabolic processes and the encoding of interacting gene products have created an obligate codependence. This relationship has played a role in shaping the number of organelles in cells through evolution. Factors such as stochastic evolutionary forces acting on genes involved in organelle biogenesis, organelle–nuclear gene interactions, and physical limitations may, to varying degrees, dictate the selective constraint that per-cell organelle number is under. In particular, coordination between nuclear and organellar gene expression may be important in maintaining gene product stoichiometry, which may have a significant role in constraining the evolution of this trait.</em><br></p>",1,https://www.frontiersin.org/articles/10.3389/fcell.2016.00085/full,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663223077
4917,177,CRISPR Cas9 Genome Editing,"<p dir=""ltr"" style=""text-align: left;""><em>Guest lecture recorded July 28, 2020 with Professor Richard Sherwood, Assistant Professor of Medicine at Brigham and Women’s Hospital. Molecular cloning is essential to research in genetics and cell biology. In this webinar, Dr. Sherwood shares how his lab uses molecular cloning to power their work in genetics and CRISPR/Cas9 genome editing.</em><br></p>",1,https://www.labxchange.org/library/items/lb:LabXchange:9a61fada:video:1,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663223099
4918,176,The Transcription of Life: From DNA to RNA,"<p dir=""ltr"" style=""text-align: left;""><em>In the last 50 years, I have dedicated my career to studying fundamental questions in biology. These questions address some of the most basic processes of life, such as “How do cells carrying the same genetic information differentiate into some 200 cell types in the human body?” and “How do cells remodel in response to environmental information?” In this article I will take you on a journey through some of my research into these questions. I will describe my main findings about DNA and its transcription to mRNA through a complex machinery called RNA polymerase II. mRNA is eventually translated into proteins that play a variety of major roles within the organism, including building cells, responding to environmental signals, accelerating chemical reactions, and transmitting signals between distant tissues. Last, I will share with you some fascinating open questions that we are now working on and close with a few tips for you—the scientists of the future.</em><br></p>",1,https://kids.frontiersin.org/articles/10.3389/frym.2020.599460,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663223680
4919,176,From DNA to RNA,"<p dir=""ltr"" style=""text-align: left;""><em>Transcription and translation are the means by which cells read out, or express, the genetic instructions in their genes. Because many identical RNA copies can be made from the same gene, and each RNA molecule can direct the synthesis of many identical protein molecules, cells can synthesize a large amount of protein rapidly when necessary. But each gene can also be transcribed and translated with a different efficiency, allowing the cell to make vast quantities of some proteins and tiny quantities of others. Moreover, as we see in the next chapter, a cell can change (or regulate) the expression of each of its genes according to the needs of the moment—most obviously by controlling the production of its RNA.</em><br></p>",1,https://www.ncbi.nlm.nih.gov/books/NBK26887/,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663223729
4920,176,RNA Transcription - A classical perspective,"<p dir=""ltr"" style=""text-align: left;"">Like RNA transcription, the synthesis of proteins is a highly regulated process that contributes to the specific proteome of a particular cell and can be perturbed in diseases such as cancer.<br></p>",1,https://www.sciencedirect.com/topics/biochemistry-genetics-and-molecular-biology/rna-transcription,0,"a:1:{s:10:""printintro"";i:1;}",a:0:{},1663223765
